Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Bouldering Sucks","The Kentucky Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112885376/bouldering-sucks,2.3,-1,Trad,5.9+,1,80,37.89425,-83.65755
"Pleasant Disappointment","The Kentucky Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112885392/pleasant-disappointment,3.0,-1,Trad,5.9+,1,70,37.89425,-83.65755
Overdrive,"(1) Buckeye Buttress > The Motherlode > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112278421/overdrive,1.0,-1,Trad,5.9,1,70,37.64704,-83.71348
"Old School Chocolate","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112415973/old-school-chocolate,2.4,-1,Trad,5.7+,1,55,37.64919,-83.71343
Fickelgruber,"Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108384261/fickelgruber,1.7,-1,Trad,5.8,1,60,37.64919,-83.71343
"Easy Pickins","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107667789/easy-pickins,2.6,-1,Trad,5.8,1,70,37.64919,-83.71343
"Augustus Gloop","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107756397/augustus-gloop,2.2,-1,Sport,5.9,1,60,37.64919,-83.71343
"Grandpa Joe","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109480361/grandpa-joe,2.6,-1,Sport,5.9,1,50,37.64919,-83.71343
"Chocolate River","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106453181/chocolate-river,2.3,-1,Sport,5.9,1,50,37.64919,-83.71343
"Sugar Rush","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107074597/sugar-rush,2.4,-1,Sport,5.9+,1,65,37.64919,-83.71343
"Wild Turkey Crossing","The Bear's Den > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116533095/wild-turkey-crossing,2.0,-1,Trad,5.6,1,60,37.64584,-83.71181
"Gandee Candy","The Bear's Den > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108389072/gandee-candy,2.8,-1,Sport,5.8,1,65,37.64584,-83.71181
"Tar Baby","The Bear's Den > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109469891/tar-baby,2.2,-1,Sport,5.9,1,40,37.64584,-83.71181
"Robin's Revenge","Staircase Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113715389/robins-revenge,2.0,-1,TR,5.9,1,80,37.84684,-83.61745
"Sunday Funday","Pumpkin Patch > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/115788449/sunday-funday,1.7,-1,Sport,5.7,1,45,37.65852,-83.79409
"Pumpkin 3.14","Pumpkin Patch > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/115788473/pumpkin-314,1.5,-1,Sport,5.7+,1,45,37.65852,-83.79409
"Flying Nun","Pumpkin Patch > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/115788499/flying-nun,2.7,-1,Sport,5.9+,1,40,37.65852,-83.79409
"Higher Ground","Patterson > Inner Loop Trail > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114446396/higher-ground,2.8,-1,Sport,5.8,1,50,37.65585,-83.79332
Butterscotch,"Patterson > Inner Loop Trail > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116648887/butterscotch,2.0,-1,Sport,5.9+,1,65,37.65585,-83.79332
"Bush Wacked Crack","East Coast Crag > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116731591/bush-wacked-crack,2.0,-1,Trad,5.5,1,32,37.65543,-83.78719
"Back Clip  Bill","East Coast Crag > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114212046/back-clip-bill,1.8,-1,Sport,5.7,1,35,37.65543,-83.78719
"Rocky and Bullwinkle","East Coast Crag > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114212165/rocky-and-bullwinkle,2.5,-1,Sport,5.8,1,30,37.65543,-83.78719
"Emma’s New Shoes","East Coast Crag > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/115961860/emmas-new-shoes,2.0,-1,Trad,5.9,1,35,37.65543,-83.78719
"A Day Late","East Coast Crag > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114212143/a-day-late,1.7,-1,Sport,5.9,1,40,37.65543,-83.78719
"Pasty White","East Coast Crag > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114212005/pasty-white,2.5,-1,Sport,5.9,1,35,37.65543,-83.78719
Lost,"Knowhere Wall > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114311480/lost,2.0,-1,Sport,5.5,1,35,37.65718,-83.79648
"Contagious Enthusiasm","Knowhere Wall > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116637678/contagious-enthusiasm,2.0,-1,Sport,5.5,1,35,37.65718,-83.79648
Found,"Knowhere Wall > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114311552/found,2.3,-1,Sport,5.6,1,40,37.65718,-83.79648
"Tunnel Vision","Knowhere Wall > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114311584/tunnel-vision,2.0,-1,Sport,5.7,1,45,37.65718,-83.79648
"Borrowed Time","Knowhere Wall > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114311660/borrowed-time,3.0,-1,Sport,5.8,1,35,37.65718,-83.79648
"Stoop Dog","K9 Crag > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114446528/stoop-dog,2.5,-1,Sport,5.9,1,40,37.65718,-83.79648
"Flea Bitten Stranger","K9 Crag > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114446609/flea-bitten-stranger,4.0,-1,Sport,5.9+,1,55,37.65718,-83.79648
"Deere Crossing","Ott's Wall > Buzzards Roost > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/115792166/deere-crossing,1.0,-1,Sport,5.8,1,30,37.65726,-83.7906
"Ott 2","Ott's Wall > Buzzards Roost > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116071124/ott-2,1.5,-1,Sport,5.8,1,30,37.65726,-83.7906
"Home Drone","Ott's Wall > Buzzards Roost > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/115792188/home-drone,1.0,-1,Sport,5.8+,1,35,37.65726,-83.7906
